5.487425755488813638e-03,9.596854378109871686e-02,7.434004771352861751e-02,2.686816119749961262e-01,1.216888594316017230e-01,1.733589693238557494e-03,2.807626937540451673e-01,3.094852269528897831e-02,1.203887052007131114e-01
7.498389333626146944e-04,7.335693815969398721e-03,8.281055086540236587e-01,6.477151231174022028e-02,3.691929977963735645e-03,2.084629544576096789e-04,5.275126707346262066e-03,4.151721979239042103e-04,8.944675444721258972e-02
7.015535606348682028e-03,7.996221677884994827e-01,4.899410928297254046e-03,4.076904020549890033e-03,1.477902301071244012e-02,1.111469671487131869e-03,1.548109549300602794e-01,7.693263103088792375e-03,5.991270940956431625e-03
3.143519864429141983e-03,1.221009270132933505e-01,3.042429202942384045e-02,6.088980927957758915e-01,4.450866954189089397e-02,1.483320241256547503e-03,7.758002357157210704e-02,5.070746725121654669e-03,1.067904082172365932e-01
1.310157938050046308e-02,4.139611106715571087e-01,1.113851736624408145e-01,2.544260942097973863e-02,7.495792610561237412e-02,5.298227296657900473e-03,1.121953650168157901e-01,1.284985150619909477e-01,1.151594933834445000e-01
9.067475507912683419e-01,1.088326825484687080e-02,5.679065280992854053e-04,2.371258163526433066e-03,8.766102292481980918e-03,5.252858239550172240e-03,8.123697560783212437e-03,5.682317578667409053e-02,4.641823827698472260e-04
1.440567831287661773e-03,5.872751126808073430e-02,2.204331114385463600e-02,7.338286176267521110e-01,5.186390369942095110e-03,1.729671083972103042e-03,3.796184054946542125e-02,1.624791912326613557e-03,1.374572982143183741e-01
9.990903464662352906e-01,4.961159174988438025e-05,1.980508987928598854e-06,2.902233706258635170e-06,1.231610309061354478e-04,5.769567770716093127e-04,4.674343654810194423e-05,3.432806265438625071e-05,7.396989214034030435e-05
2.307979415212399119e-03,1.745251204900080401e-05,2.356013084581795593e-06,8.409903067327030899e-06,9.129615903208791500e-05,9.969176238147432478e-01,1.287812259912398674e-04,5.215207259189620203e-04,4.580230901228259251e-06
9.292531870615861056e-02,3.496905351851683445e-03,1.611590703825254572e-03,2.833264026399098454e-03,6.792322922394098544e-03,7.625075011652975299e-01,5.630873996453501090e-03,1.227297719891502908e-01,1.472451138470315781e-03
1.905268380769989866e-03,6.950318883164028488e-03,6.360971969914974711e-01,8.971244735965962225e-02,6.044228182866795071e-03,9.793930305618122559e-04,9.135466500560946931e-03,1.659271201245730723e-03,2.475164094696737649e-01
4.088014427149665522e-04,4.188933269627970494e-04,9.928416422487268411e-01,6.558692788965457283e-04,2.381541317642338795e-04,2.608067732742077780e-04,7.740005367859642321e-05,4.034396950929289185e-04,4.694993048888869251e-03
3.628374443450897279e-03,5.491128841619879325e-02,1.057124145028105755e-01,7.179002725960274833e-02,2.086221265218699342e-02,1.090631262805360916e-03,7.190131170249175474e-02,2.392362153592850552e-03,6.677113776068598350e-01
3.005737446879009570e-03,2.243863153339456171e-04,9.175098316068385068e-06,3.258897884169908153e-05,1.206919171068338757e-04,9.950152581851501310e-01,5.132232106041912474e-04,1.036299988905953727e-03,4.263885886178147249e-05
1.468458844086382997e-02,2.766099635172759863e-02,1.812725353018891927e-01,3.376276708749399030e-02,5.620347741483766590e-01,8.574917335035261295e-03,5.185976882192023379e-02,4.198310614340725055e-02,7.816654636928566102e-02
5.368689086168935976e-03,3.238144060792993301e-02,2.630255817709389321e-01,4.765230788704660214e-01,6.193512229776890893e-02,1.172842146745884002e-03,8.696341630639327358e-02,1.878176744859728908e-02,5.384806146499029195e-02
1.480376543369761946e-02,2.352129207632650820e-01,1.231838913993355683e-02,8.440215623669959644e-02,1.295727390135786861e-01,8.185410713172656732e-04,4.145661703169605805e-01,9.851260586350987780e-02,9.792712161037584601e-03
3.154836010435236714e-03,1.959633547163243047e-02,2.712041534658787278e-01,4.183815954712001572e-02,1.679985966026741398e-02,6.230009732909252496e-04,2.246373727934179720e-02,5.278627916048200114e-03,6.190412896759853734e-01
1.031226672860177662e-02,1.843821214189191593e-01,1.511202010966800242e-02,1.089124236195957024e-01,1.810584319053224756e-01,3.735661260252887833e-02,3.417476258742609407e-01,9.424419712450990416e-02,2.687430061659291589e-02
6.823563582360821222e-02,8.633692001498686694e-03,1.534384288537401836e-03,7.501824854909004518e-03,8.886286512354869549e-01,3.910831396196956349e-03,1.737525882787932519e-02,2.090242838150257933e-03,2.089478733732970731e-03
7.977294029441162390e-10,1.833843409650723854e-10,2.211429136930997984e-10,3.215398126918019362e-10,4.337186650609268937e-10,9.999802133237564172e-01,3.031485650603768201e-07,1.945828124376474660e-05,2.328891955722652540e-08
3.170948714340715742e-03,1.343788015197431435e-02,2.638119013345665426e-02,8.942143627176577514e-01,7.782338566755159920e-03,3.487180669125303982e-04,1.662563182769521974e-02,2.966599089841562460e-03,3.507233073136579310e-02
9.666793069872254840e-01,6.403698245527291409e-03,3.366002059540209234e-04,1.064290927453133894e-03,1.913265986712169367e-03,7.745038946855884810e-04,1.380036764108921602e-03,2.024943566740109932e-02,1.198861320931670195e-03
2.217974541409665525e-03,1.109379940510380830e-04,9.941043403921486776e-01,8.484922611367158281e-04,1.137784363633839160e-03,3.226310661941600520e-04,2.940598934832479978e-04,3.641656078118806947e-04,5.996138801309798495e-04
8.002943637941671053e-04,9.470870185905148064e-01,6.510334281499141271e-03,1.565506422883481200e-02,3.931093670887913887e-03,8.446256258494644819e-05,1.435475225438591525e-02,5.354223744774728186e-04,1.104155767302027885e-02
3.690970311709187990e-03,3.409083246369398051e-02,5.811703417594878129e-02,1.603968103099837339e-01,5.042498539502033444e-02,2.198254987509078162e-03,6.781859210278192718e-01,2.917772331897795172e-03,9.977418996418350658e-03
1.842225746124201338e-03,7.722208142345969861e-01,9.643142702016549439e-03,2.294859318399503079e-02,7.494478672492667359e-02,3.314613800381407851e-04,1.039957946094612617e-01,5.395200946117000018e-03,8.677980472724736161e-03
1.243869563791112111e-02,3.925919421350299726e-02,3.302133230277363302e-02,1.133283238907111939e-01,2.520605848890984935e-01,2.556975836622943712e-02,3.137380028139629684e-01,2.020506177364607969e-01,8.533490149349424667e-03
1.092877170828296921e-04,9.608820638333045450e-01,1.103017521902201577e-04,1.165690980498151376e-02,1.045950616717009063e-02,1.200206457143886487e-04,1.636427180233937170e-02,1.529035197105026568e-04,1.447347575069661302e-04
2.741801035062299552e-02,7.290954841381024358e-05,4.249926641110923173e-05,3.028624403908339226e-04,1.888785133095448538e-03,9.244687652892553675e-01,1.767002120258623474e-04,4.560989640753954771e-02,1.957135224466245379e-05
2.220858084500741507e-03,2.450626078140778208e-01,8.174706315081029309e-03,2.179929315186849778e-02,6.750135064258971918e-02,1.066261452548849728e-03,6.047127571537613822e-01,3.786244020352051709e-02,1.159972518205159252e-02
1.706470468901471956e-05,1.066150784211496389e-03,7.644314387554735626e-04,9.942859059095657814e-01,6.745147229724607341e-04,2.771336603586703245e-05,2.681899462200386646e-03,2.478945206196048968e-05,4.575301595076539845e-04
1.555334482350285161e-03,1.734152478665779151e-02,2.340580329302562046e-02,6.921028049515888236e-01,5.195866379396789358e-02,3.026305839253782323e-04,1.903349773087722185e-01,1.183288006453669244e-02,1.116538073517481418e-02
4.314404642681128783e-03,7.334576003116884124e-02,1.509159057854554675e-01,1.265496266493807420e-01,2.980992907098527211e-02,1.447724831977723536e-03,2.075103862659539167e-01,2.908610018364986456e-03,4.031976527040317948e-01
3.426273398576086711e-03,2.182518822628378569e-02,4.226391774480183633e-02,1.024590270098808820e-01,1.214451497700508829e-02,9.191092366353208068e-04,6.471564747873125023e-02,4.506273589494517312e-03,7.477400483385916452e-01
4.898183960685024117e-03,7.398916118830097810e-01,1.420020472202860630e-02,1.831524239219127839e-02,2.891045940788151275e-02,4.674498003363414603e-04,1.623090076587251351e-01,1.757822495006247307e-02,1.342961522507983910e-02
2.164526734116913320e-01,1.093096458553961510e-03,8.609413875033307970e-04,1.650675235849729389e-03,8.676049756647423450e-03,6.885423421913950959e-01,2.705194560005298818e-03,7.915116802980427801e-02,8.678589685494260972e-04
7.998705513992772007e-04,7.939350630985789192e-03,6.489642143317406742e-01,5.305270057570333347e-02,1.997001711092114343e-02,3.200370763851025742e-04,9.326575783830139826e-03,5.281244790476520221e-03,2.543459891485578828e-01
7.816539561375270007e-03,8.560142809853410473e-01,2.315985839158336547e-05,1.093246422550018943e-01,4.469120906726973923e-03,2.784685029646403456e-04,2.100100144889788245e-02,1.053910713410928773e-03,1.887576788976852026e-05
1.473710634232217563e-02,6.839915050389316908e-01,1.053608715301164178e-01,9.129396715969666926e-03,7.732657849502098946e-02,2.489823847808769752e-03,6.579268955753904413e-02,1.226676185705319160e-02,2.890526661523779364e-02
7.858039521866273813e-05,6.959513091391106125e-03,2.246755690562864398e-04,2.775105039755927649e-03,9.660955092293294078e-01,4.197082369561714547e-05,2.360383316506349527e-02,4.588871101538307041e-05,1.749239754739792942e-04
7.930181434556294717e-04,1.495298662226658172e-02,3.390020539741646008e-03,9.364766306884673153e-01,4.520033545727456838e-03,1.573897117441223187e-04,3.665544618068357352e-02,8.701537290050767115e-04,2.184320838908204634e-03
1.472441777834953246e-03,1.038586672076724981e-03,6.615224195307892316e-04,3.829878683822291862e-03,5.231312152279667289e-03,1.128467595531470894e-03,3.083732308753356702e-03,9.824084658291846184e-01,1.145592560986166122e-03
8.227546793538187062e-03,1.942524670977914883e-02,7.748426605410121959e-02,1.063698116813194122e-01,1.439072468900289836e-01,1.439432009220483269e-02,3.072683498840757532e-01,1.358680378673487663e-02,3.093364081082173311e-01
4.650608716527058692e-03,4.710581679693182089e-02,3.361682320228424892e-02,9.959518888365356815e-02,1.788553693937031119e-02,7.438210664733812920e-03,7.236902680361508855e-01,1.162703007265076909e-02,5.439051668769791237e-02
5.780526631664418061e-04,6.569653574909911642e-02,5.522665165492125598e-03,8.565790767240938353e-01,7.427167721492166502e-03,5.323011037535141333e-04,4.803177456609832724e-02,5.160390284732525694e-03,1.047203602207246419e-02
8.565270690617289295e-01,1.592195458245232692e-04,8.139003186635711606e-06,2.344786994732929669e-04,1.139278550428819139e-03,1.108348018774189467e-02,1.094022943314428356e-03,1.297417986546914592e-01,1.251335361030290277e-05
9.091450506362033085e-03,9.109257399043715897e-02,2.200246050418300930e-02,3.217857412291816877e-01,1.175875234277031500e-01,2.341539527431467111e-03,3.746514323523869594e-01,2.298648226724005206e-02,3.846079619507450365e-02
6.215578249719677043e-04,8.882232929126532284e-01,4.716233729529766688e-03,7.941851003515045665e-03,8.050652992463231544e-03,3.537577546033034083e-05,8.514649978689606269e-02,5.491802222675880394e-04,4.715355752242723908e-03
7.459585768633628447e-03,5.454907279001930398e-02,1.626505918974827797e-02,1.725982341568441936e-01,6.867967694844343551e-01,1.227416610015318911e-03,4.190965123797721348e-02,3.984651333749501638e-03,1.520955942857810279e-02
9.361774207941968420e-06,1.169790795794158306e-04,2.231680601021490597e-03,4.691666592880101177e-04,2.228895428525174544e-04,3.172320457967506110e-06,4.875836559397638600e-04,3.668516994875543197e-05,9.964224811967039575e-01
7.457422427673572780e-03,1.188846474229080658e-01,9.254853402641030277e-03,1.233812742846262106e-01,6.793853076593863172e-01,8.526074311322568659e-04,5.282289586229211437e-02,1.391119908425135802e-03,6.569871600914963319e-03
4.769138212648738485e-04,7.134488927098797673e-01,4.764775930280490401e-03,1.655144326014396927e-01,2.824292326358395118e-03,9.310061943842836633e-05,1.098159183363979080e-01,7.575141804900684594e-04,2.304159474450021006e-03
9.685189175559800745e-01,1.078721800436071090e-03,4.829835951933218274e-05,1.178987915992913294e-03,2.554433178923617292e-03,8.595514040745310617e-04,9.743976185423935217e-04,2.419439673913752198e-02,5.922954273933416988e-04
3.379721277539217764e-03,7.823735189671101806e-03,2.467570887128163748e-01,4.519503025054497636e-01,2.986895946166133464e-02,5.564080127960583863e-03,1.394448366018495242e-02,2.604898205664025763e-03,2.381067308590526788e-01
1.804493431320385310e-01,1.534876594411357497e-03,4.601205097755133527e-05,1.947700481420642409e-03,7.270544262674415517e-03,7.414002561159103825e-03,6.480988917223475150e-03,7.946971483168773220e-01,1.593836832176631375e-04
1.559032057351698863e-02,1.030694124010445023e-02,3.348250722025462086e-03,6.892453172229623566e-03,1.623514743447246611e-01,1.313202946342319731e-02,3.944673313962043792e-01,3.904185896181209259e-01,3.492609469650604682e-03
4.734525016359176879e-03,8.890574789030254443e-01,1.276307225500367690e-03,1.053865025909050609e-02,6.936636418898150906e-03,3.086890744092324768e-03,4.798611522249370681e-02,3.563386602905031092e-02,7.495301814902565135e-04
9.634378042325986158e-01,6.953684841798344479e-03,2.356184244775998181e-04,1.255870035715534339e-03,4.210534103541132417e-03,1.218631786166553699e-03,6.067687383444693959e-03,1.608292636352097460e-02,5.372428287362748670e-04
4.350591261262959364e-02,4.760110696045492633e-03,3.780440504333246860e-04,1.514545127536521402e-02,8.745298096393584464e-01,4.095348721438331341e-03,3.668445222017559931e-02,2.041280153838034850e-02,4.880692461735999972e-04
2.269274500272140324e-02,6.033227524860412458e-03,4.125919719652149098e-02,2.298424887862439425e-02,3.940266604909746506e-02,3.199747095153484665e-03,2.792206327226095380e-02,5.570920237966848522e-03,8.309351847427937088e-01
9.577620927008577700e-01,8.659357398251103224e-04,1.641179072753167520e-04,3.042556157210847718e-03,1.715026833994291039e-02,5.556508546587694310e-03,6.947202514558284414e-03,8.334638579873371658e-03,1.766795138688963349e-04
6.215665727181752306e-04,2.856504658811128754e-06,1.499090562924556883e-07,2.016119721149496320e-05,4.253539753903291386e-05,4.389514084395285966e-04,1.214080605369208135e-04,9.987513934897760404e-01,9.774600642090798521e-07
7.799605528389498277e-01,8.158400532926541118e-04,1.695688246511934148e-05,5.975655054141466123e-04,2.362307608026790930e-03,4.573431258431444194e-04,4.080375698595799716e-04,2.152926494288694981e-01,8.874698727901313426e-05
7.847015613825572555e-04,1.295478081578350438e-04,1.125189890561507504e-05,9.979353770870762474e-01,7.035160584224053187e-04,1.700340685745204436e-04,1.967699729744121792e-04,6.752590482841698690e-05,1.275639678057765797e-06
1.900300017060394496e-03,4.259697248474750286e-02,4.056800786998267065e-03,1.090941940628848729e-02,4.201752153264582887e-03,5.111205668720845367e-04,4.795027999543796139e-03,9.280878303940992557e-01,2.940776191125696413e-03
3.897202363389608215e-09,1.630917547811622173e-09,2.318167727292147015e-09,3.445890531044629916e-09,3.354272882315632409e-09,9.999891478644039600e-01,3.018589532942523130e-06,7.325405062534471154e-06,4.934945494794233395e-07
5.279738910199682084e-03,5.618052172831442849e-03,2.455657004977107594e-02,6.159539279331537054e-02,9.511410310136820395e-03,1.530858526745108427e-03,1.980025194344428238e-02,8.181215946421601659e-01,5.398613065139636763e-02
1.044855925657497270e-02,5.449983903585155741e-04,1.894200928244944211e-05,3.218919669342326997e-04,2.232675140901457540e-03,4.190446452967321218e-03,6.202859494376919197e-04,9.815494780285719534e-01,7.272280497120919569e-05
1.020610612964899895e-03,1.807460363052032222e-04,9.967849042679245430e-01,1.408865309260753538e-03,8.832212115175996925e-05,1.390696127420475235e-04,2.482844624214094694e-04,1.180192041777178199e-04,1.117837305161135297e-05
